year,weight,industry,industry_size,firm_size,it_org_any,it_org_internal,it_org_mixed,it_org_outsource,it_org_type,it_invest_share,ai_use,proc_improve,innov_outcome,decision_improve,weight_raw,industry_raw,industry_size_raw,firm_size_raw,it_org_any_raw,it_org_internal_raw,it_org_mixed_raw,it_org_outsource_raw,it_invest_share_raw,ai_use_raw,proc_efficiency_raw,proc_cost_raw
2019,4.577237715,6,64,4,1,0,1,0,2,2.0,0,4,,,4.577237715,6,64,4,1,0,1,0,2,2,4,4
2019,241.5979661,11,111,1,1,0,1,0,2,2.0,0,3,,,241.5979661,11,111,1,1,0,1,0,2,3,4,2
2019,27.4197031,2,24,4,1,0,1,0,2,2.0,0,3,,,27.4197031,2,24,4,1,0,1,0,2,2,4,2
2019,48.18022175,12,123,3,1,0,1,0,2,2.0,0,1,,,48.18022175,12,123,3,1,0,1,0,2,3,1,1
2019,4.577237715,6,64,4,1,1,0,0,1,2.0,0,4,,,4.577237715,6,64,4,1,1,0,0,2,2,4,4
2019,2.878961636,6,64,4,1,0,1,0,2,2.0,0,4,,,2.878961636,6,64,4,1,0,1,0,2,2,4,3
2019,74.58596656,2,23,3,0,0,0,0,0,2.0,1,2,,,74.58596656,2,23,3,2,,,,2,1,3,2
2019,138.6423989,12,122,2,1,0,1,0,2,2.0,0,1,,,138.6423989,12,122,2,1,0,1,0,2,3,1,1
2019,4.577237715,6,64,4,1,0,1,0,2,2.0,0,4,,,4.577237715,6,64,4,1,0,1,0,2,3,4,3
2019,82.79307908,2,23,3,0,0,0,0,0,2.0,0,4,,,82.79307908,2,23,3,2,,,,2,3,4,3
2019,27.4197031,2,24,4,1,1,0,0,1,2.0,0,4,,,27.4197031,2,24,4,1,1,0,0,2,3,4,4
2019,138.6423989,12,122,2,1,0,1,0,2,2.0,0,2,,,138.6423989,12,122,2,1,0,1,0,2,3,4,1
2019,5.080896871,6,64,4,0,0,0,0,0,2.0,0,4,,,5.080896871,6,64,4,2,,,,2,3,4,4
2019,93.93981105,6,63,3,1,0,1,0,2,2.0,0,4,,,93.93981105,6,63,3,1,0,1,0,2,3,4,3
2019,13.43782449,1,11,1,1,1,0,0,1,2.0,0,4,,,13.43782449,1,11,1,1,1,0,0,2,2,4,3
2019,138.6423989,12,122,2,1,0,1,0,2,2.0,0,1,,,138.6423989,12,122,2,1,0,1,0,2,3,1,1
2019,138.6423989,12,122,2,1,0,1,0,2,2.0,0,1,,,138.6423989,12,122,2,1,0,1,0,2,3,1,1
2019,218.4266599,2,21,1,1,0,1,0,2,2.0,0,3,,,218.4266599,2,21,1,1,0,1,0,2,3,4,2
2019,138.9096917,12,122,2,1,0,1,0,2,2.0,0,2,,,138.9096917,12,122,2,1,0,1,0,2,3,2,2
2019,108.2932241,2,22,2,1,0,1,0,2,2.0,0,3,,,108.2932241,2,22,2,1,0,1,0,2,3,4,2
2019,138.9096917,12,122,2,1,0,1,0,2,2.0,0,1,,,138.9096917,12,122,2,1,0,1,0,2,3,1,1
2019,120.2093354,2,22,2,1,0,1,0,2,2.0,0,3,,,120.2093354,2,22,2,1,0,1,0,2,3,4,2
2019,138.9096917,12,122,2,1,0,1,0,2,2.0,0,1,,,138.9096917,12,122,2,1,0,1,0,2,3,1,1
2019,218.4266599,2,21,1,1,0,1,0,2,2.0,0,4,,,218.4266599,2,21,1,1,0,1,0,2,3,4,4
2019,120.2093354,2,22,2,1,0,1,0,2,2.0,0,4,,,120.2093354,2,22,2,1,0,1,0,2,3,4,4
2019,138.9096917,12,122,2,0,0,0,0,0,,0,1,,,138.9096917,12,122,2,2,,,,,3,1,1
2019,218.4266599,2,21,1,1,0,1,0,2,2.0,0,3,,,218.4266599,2,21,1,1,0,1,0,2,3,4,2
2019,74.58596656,2,23,3,0,0,0,0,0,2.0,0,2,,,74.58596656,2,23,3,2,,,,2,3,3,2
2019,120.2093354,2,22,2,1,0,1,0,2,2.0,0,2,,,120.2093354,2,22,2,1,0,1,0,2,3,2,2
2019,218.4266599,2,21,1,1,0,1,0,2,2.0,0,4,,,218.4266599,2,21,1,1,0,1,0,2,3,4,4
2019,126.869453,12,122,2,0,0,0,0,0,2.0,0,1,,,126.869453,12,122,2,2,,,,2,3,1,1
2019,74.58596656,2,23,3,0,0,0,0,0,2.0,0,2,,,74.58596656,2,23,3,2,,,,2,2,2,3
2019,108.2932241,2,22,2,1,0,1,0,2,2.0,0,4,,,108.2932241,2,22,2,1,0,1,0,2,3,4,4
2019,108.2932241,2,22,2,1,0,1,0,2,2.0,0,3,,,108.2932241,2,22,2,1,0,1,0,2,3,4,2
2019,119.1627325,12,122,2,0,0,0,0,0,2.0,0,1,,,119.1627325,12,122,2,2,,,,2,3,1,1
2019,74.58596656,2,23,3,0,0,0,0,0,2.0,1,2,,,74.58596656,2,23,3,2,,,,2,1,3,2
2019,108.2932241,2,22,2,1,0,1,0,2,2.0,0,2,,,108.2932241,2,22,2,1,0,1,0,2,3,3,2
2019,218.4266599,2,21,1,1,0,1,0,2,2.0,0,3,,,218.4266599,2,21,1,1,0,1,0,2,3,4,2
2019,218.4266599,2,21,1,0,0,0,0,0,2.0,0,2,,,218.4266599,2,21,1,2,,,,2,3,3,2
2019,24.72816413,2,24,4,0,0,0,0,0,2.0,0,3,,,24.72816413,2,24,4,2,,,,2,3,3,3
2019,2567.037935,12,121,1,0,0,0,0,0,,0,1,,,2567.037935,12,121,1,2,,,,,3,1,1
2019,24.72816413,2,24,4,0,0,0,0,0,2.0,0,2,,,24.72816413,2,24,4,2,,,,2,3,2,3
2019,2567.037935,12,121,1,0,0,0,0,0,2.0,0,1,,,2567.037935,12,121,1,2,,,,2,3,1,1
2019,2567.037935,12,121,1,0,0,0,0,0,2.0,0,1,,,2567.037935,12,121,1,2,,,,2,3,1,1
2019,2567.037935,12,121,1,0,0,0,0,0,,0,1,,,2567.037935,12,121,1,2,,,,,3,1,1
2019,2567.037935,12,121,1,0,0,0,0,0,2.0,0,1,,,2567.037935,12,121,1,2,,,,2,3,1,1
2019,2567.037935,12,121,1,0,0,0,0,0,2.0,0,1,,,2567.037935,12,121,1,2,,,,2,3,1,1
2019,79.86503434,12,123,3,1,0,1,0,2,2.0,0,1,,,79.86503434,12,123,3,1,0,1,0,2,3,1,1
2019,76.60134312,12,123,3,1,0,0,1,3,2.0,0,4,,,76.60134312,12,123,3,1,0,0,1,2,3,4,3
2019,2349.055564,12,121,1,0,0,0,0,0,2.0,0,1,,,2349.055564,12,121,1,2,,,,2,3,1,1
2019,2349.055564,12,121,1,0,0,0,0,0,2.0,0,1,,,2349.055564,12,121,1,2,,,,2,3,1,1
2019,2571.987002,12,121,1,0,0,0,0,0,2.0,0,1,,,2571.987002,12,121,1,2,,,,2,3,1,1
2019,2571.987002,12,121,1,0,0,0,0,0,2.0,0,1,,,2571.987002,12,121,1,2,,,,2,3,1,1
2019,2571.987002,12,121,1,0,0,0,0,0,2.0,0,1,,,2571.987002,12,121,1,2,,,,2,3,1,1
2019,2571.987002,12,121,1,0,0,0,0,0,,0,1,,,2571.987002,12,121,1,2,,,,,3,1,1
2019,2349.055564,12,121,1,0,0,0,0,0,,0,1,,,2349.055564,12,121,1,2,,,,,3,1,1
2019,2349.055564,12,121,1,0,0,0,0,0,2.0,0,1,,,2349.055564,12,121,1,2,,,,2,3,1,1
2019,2349.055564,12,121,1,0,0,0,0,0,2.0,0,1,,,2349.055564,12,121,1,2,,,,2,3,1,1
2019,2349.055564,12,121,1,1,0,0,1,3,2.0,0,1,,,2349.055564,12,121,1,1,0,0,1,2,3,1,1
2019,228.8113599,11,111,1,0,0,0,0,0,2.0,0,2,,,228.8113599,11,111,1,2,,,,2,3,3,2
2019,53.97421718,11,112,2,0,0,0,0,0,2.0,0,2,,,53.97421718,11,112,2,2,,,,2,3,3,2
2019,58.98279509,11,112,2,0,0,0,0,0,,0,2,,,58.98279509,11,112,2,2,,,,,3,3,2
2019,46.98366327,11,113,3,0,0,0,0,0,2.0,0,2,,,46.98366327,11,113,3,2,,,,2,3,2,3
2019,42.9940026,11,113,3,0,0,0,0,0,2.0,0,3,,,42.9940026,11,113,3,2,,,,2,3,3,3
2019,12.7888046,11,114,4,0,0,0,0,0,2.0,0,2,,,12.7888046,11,114,4,2,,,,2,3,2,3
2019,12.7888046,11,114,4,0,0,0,0,0,2.0,0,2,,,12.7888046,11,114,4,2,,,,2,3,2,3
2019,13.97555131,11,114,4,0,0,0,0,0,2.0,0,4,,,13.97555131,11,114,4,2,,,,2,3,4,4
2019,12.7888046,11,114,4,0,0,0,0,0,2.0,0,4,,,12.7888046,11,114,4,2,,,,2,3,4,4
2019,4.695847085,11,115,5,0,0,0,0,0,2.0,1,2,,,4.695847085,11,115,5,2,,,,2,1,3,2
2019,5.131601732,11,115,5,0,0,0,0,0,2.0,0,4,,,5.131601732,11,115,5,2,,,,2,3,3,4
2019,860.5130023,9,91,1,0,0,0,0,0,2.0,0,2,,,860.5130023,9,91,1,2,,,,2,3,3,2
2019,94.4285413,9,92,2,0,0,0,0,0,2.0,0,3,,,94.4285413,9,92,2,2,,,,2,3,3,3
2019,98.45178148,9,92,2,0,0,0,0,0,2.0,0,2,,,98.45178148,9,92,2,2,,,,2,3,2,3
2019,52.6588633,9,93,3,0,0,0,0,0,2.0,0,2,,,52.6588633,9,93,3,2,,,,2,3,3,2
2019,55.19378518,9,93,3,0,0,0,0,0,2.0,0,4,,,55.19378518,9,93,3,2,,,,2,3,4,3
2019,101.478046,8,81,1,0,0,0,0,0,2.0,0,4,,,101.478046,8,81,1,2,,,,2,3,4,3
2019,77.62680681,8,82,2,0,0,0,0,0,2.0,0,4,,,77.62680681,8,82,2,2,,,,2,3,4,3
2019,101.2827799,8,81,1,0,0,0,0,0,2.0,0,2,,,101.2827799,8,81,1,2,,,,2,3,2,3
2019,2.005390742,2,25,5,0,0,0,0,0,2.0,0,4,,,2.005390742,2,25,5,2,,,,2,3,3,4
2019,182.1328551,3,32,2,0,0,0,0,0,2.0,0,3,,,182.1328551,3,32,2,2,,,,2,3,3,3
2019,201.7849283,3,32,2,0,0,0,0,0,2.0,0,3,,,201.7849283,3,32,2,2,,,,2,3,3,3
2019,155.2961357,3,33,3,0,0,0,0,0,2.0,0,4,,,155.2961357,3,33,3,2,,,,2,3,4,3
2019,169.706957,3,33,3,0,0,0,0,0,2.0,0,2,,,169.706957,3,33,3,2,,,,2,3,3,2
2019,1.203823602,13,135,5,1,1,0,1,4,2.0,0,3,,,1.203823602,13,135,5,1,1,0,1,2,2,3,3
2019,13.15412364,11,114,4,0,0,0,0,0,2.0,0,3,,,13.15412364,11,114,4,2,,,,2,3,3,3
2019,14.50039489,10,104,4,1,1,0,0,1,2.0,0,4,,,14.50039489,10,104,4,1,1,0,0,2,3,4,4
2019,130.4223304,10,102,2,1,0,0,1,3,2.0,0,3,,,130.4223304,10,102,2,1,0,0,1,2,2,3,3
2019,44.22214924,11,113,3,0,0,0,0,0,2.0,0,4,,,44.22214924,11,113,3,2,,,,2,3,4,4
2019,13.71127054,7,74,4,1,1,0,1,4,2.0,0,4,,,13.71127054,7,74,4,1,1,0,1,2,2,4,4
2019,202.612735,2,21,1,0,0,0,0,0,2.0,0,4,,,202.612735,2,21,1,2,,,,2,3,3,4
2019,50.01282742,11,112,2,0,0,0,0,0,2.0,0,4,,,50.01282742,11,112,2,2,,,,2,3,3,4
2019,378.2484627,10,101,1,0,0,0,0,0,2.0,0,4,,,378.2484627,10,101,1,2,,,,2,3,5,2
2019,143.4142491,4,43,3,0,0,0,0,0,2.0,0,4,,,143.4142491,4,43,3,2,,,,2,2,4,4
2019,17.02093302,3,34,4,0,0,0,0,0,2.0,0,4,,,17.02093302,3,34,4,2,,,,2,3,4,3
2019,809.9354492,9,91,1,0,0,0,0,0,2.0,0,3,,,809.9354492,9,91,1,2,,,,2,3,4,2
2019,17.02093302,3,34,4,0,0,0,0,0,2.0,0,3,,,17.02093302,3,34,4,2,,,,2,3,3,3
2019,130.4223304,10,102,2,0,0,0,0,0,2.0,0,3,,,130.4223304,10,102,2,2,,,,2,3,3,3
2019,478.2345649,6,62,2,0,0,0,0,0,2.0,0,5,,,478.2345649,6,62,2,2,,,,2,3,5,5
2019,18.60040325,3,34,4,0,0,0,0,0,2.0,0,4,,,18.60040325,3,34,4,2,,,,2,3,4,3
2019,3.219897098,3,35,5,0,0,0,0,0,2.0,0,3,,,3.219897098,3,35,5,2,,,,2,3,3,3
2019,1.202008987,13,135,5,1,1,0,1,4,2.0,1,5,,,1.202008987,13,135,5,1,1,0,1,2,1,5,5
2019,159.7322528,3,33,3,1,0,1,0,2,2.0,0,4,,,159.7322528,3,33,3,1,0,1,0,2,3,5,4
2019,202.612735,2,21,1,0,0,0,0,0,2.0,0,4,,,202.612735,2,21,1,2,,,,2,3,4,3
2019,13.71127054,7,74,4,0,0,0,0,0,2.0,0,4,,,13.71127054,7,74,4,2,,,,2,2,4,4
2019,3.219897098,3,35,5,0,0,0,0,0,2.0,0,4,,,3.219897098,3,35,5,2,,,,2,3,4,3
2019,166.3461737,3,32,2,0,0,0,0,0,2.0,0,4,,,166.3461737,3,32,2,2,,,,2,3,4,3
2019,181.7823915,3,32,2,0,0,0,0,0,2.0,0,3,,,181.7823915,3,32,2,2,,,,2,3,3,3
2019,155.2961357,3,33,3,0,0,0,0,0,2.0,0,3,,,155.2961357,3,33,3,2,,,,2,3,3,3
2019,13.90578976,11,114,4,0,0,0,0,0,4.0,0,4,,,13.90578976,11,114,4,2,,,,4,3,4,3
2019,3.211530591,11,115,5,1,0,1,0,2,2.0,0,5,,,3.211530591,11,115,5,1,0,1,0,2,2,5,5
2019,81.10036881,2,23,3,0,0,0,0,0,2.0,0,4,,,81.10036881,2,23,3,2,,,,2,2,4,3
2019,856.2175927,9,91,1,0,0,0,0,0,2.0,0,4,,,856.2175927,9,91,1,2,,,,2,3,4,4
2019,1447.286444,12,121,1,0,0,0,0,0,2.0,0,4,,,1447.286444,12,121,1,2,,,,2,3,4,4
2019,1345.051351,13,131,1,0,0,0,0,0,2.0,0,4,,,1345.051351,13,131,1,2,,,,2,3,4,3
2019,202.612735,2,21,1,0,0,0,0,0,,0,1,,,202.612735,2,21,1,2,,,,,2,1,1
2019,55.61706959,5,52,2,0,0,0,0,0,2.0,0,4,,,55.61706959,5,52,2,2,,,,2,2,4,4
2019,100.4528767,2,22,2,0,0,0,0,0,2.0,0,4,,,100.4528767,2,22,2,2,,,,2,3,4,4
2019,130.4223304,10,102,2,0,0,0,0,0,2.0,0,4,,,130.4223304,10,102,2,2,,,,2,3,5,3
2019,101.2641092,9,92,2,0,0,0,0,0,2.0,0,4,,,101.2641092,9,92,2,2,,,,2,3,4,4
2019,95.32977845,8,81,1,0,0,0,0,0,2.0,0,5,,,95.32977845,8,81,1,2,,,,2,3,5,5
2019,101.2641092,9,92,2,0,0,0,0,0,2.0,0,4,,,101.2641092,9,92,2,2,,,,2,3,4,4
2019,214.9483273,11,111,1,0,0,0,0,0,2.0,0,4,,,214.9483273,11,111,1,2,,,,2,2,4,4
2019,3799.029877,4,41,1,0,0,0,0,0,2.0,0,2,,,3799.029877,4,41,1,2,,,,2,3,3,2
2019,2000.932097,5,51,1,1,0,0,1,3,2.0,0,4,,,2000.932097,5,51,1,1,0,0,1,2,3,4,3
2019,13.15412364,11,114,4,0,0,0,0,0,2.0,0,4,,,13.15412364,11,114,4,2,,,,2,3,4,3
2019,1.714584332,9,95,5,1,0,1,1,4,2.0,0,4,,,1.714584332,9,95,5,1,0,1,1,2,3,4,4
2019,159.7322528,3,33,3,0,0,0,0,0,2.0,0,4,,,159.7322528,3,33,3,2,,,,2,3,4,4
2019,30.95571799,5,53,3,1,0,0,1,3,2.0,0,4,,,30.95571799,5,53,3,1,0,0,1,2,2,4,3
2019,171.097941,3,32,2,0,0,0,0,0,2.0,0,4,,,171.097941,3,32,2,2,,,,2,3,4,4
2019,100.4528767,2,22,2,0,0,0,0,0,2.0,0,1,,,100.4528767,2,22,2,2,,,,2,3,1,1
2019,14.50039489,10,104,4,1,0,0,1,3,2.0,0,3,,,14.50039489,10,104,4,1,0,0,1,2,3,3,3
2019,73.87934953,10,103,3,1,0,1,1,4,2.0,0,4,,,73.87934953,10,103,3,1,0,1,1,2,3,4,4
2019,73.87934953,10,103,3,0,0,0,0,0,2.0,0,4,,,73.87934953,10,103,3,2,,,,2,3,4,3
2019,44.22214924,11,113,3,0,0,0,0,0,2.0,0,4,,,44.22214924,11,113,3,2,,,,2,2,4,3
2019,202.612735,2,21,1,0,0,0,0,0,2.0,0,3,,,202.612735,2,21,1,2,,,,2,3,3,3
2019,202.612735,2,21,1,0,0,0,0,0,2.0,0,3,,,202.612735,2,21,1,2,,,,2,3,3,3
2019,122.5666796,12,122,2,0,0,0,0,0,2.0,0,3,,,122.5666796,12,122,2,2,,,,2,2,3,3
2019,61.08965303,9,92,2,0,0,0,0,0,2.0,0,2,,,61.08965303,9,92,2,2,,,,2,2,3,1
2019,107.8132557,9,92,2,0,0,0,0,0,2.0,0,3,,,107.8132557,9,92,2,2,,,,2,3,3,3
2019,3799.029877,4,41,1,0,0,0,0,0,2.0,0,5,,,3799.029877,4,41,1,2,,,,2,2,5,5
2019,170.03414,3,33,3,0,0,0,0,0,2.0,0,2,,,170.03414,3,33,3,2,,,,2,3,2,3
2019,78.50076054,6,63,3,0,0,0,0,0,2.0,0,4,,,78.50076054,6,63,3,2,,,,2,3,4,3
2019,188.3807659,3,33,3,0,0,0,0,0,2.0,0,4,,,188.3807659,3,33,3,2,,,,2,3,4,3
2019,202.612735,2,21,1,0,0,0,0,0,,0,2,,,202.612735,2,21,1,2,,,,,2,2,2
2019,1345.051351,13,131,1,0,0,0,0,0,2.0,0,2,,,1345.051351,13,131,1,2,,,,2,3,3,2
2019,17.02093302,3,34,4,0,0,0,0,0,2.0,0,3,,,17.02093302,3,34,4,2,,,,2,3,3,3
2019,17.02093302,3,34,4,0,0,0,0,0,2.0,1,4,,,17.02093302,3,34,4,2,,,,2,1,4,3
2019,378.2484627,10,101,1,0,0,0,0,0,2.0,0,4,,,378.2484627,10,101,1,2,,,,2,3,4,3
2019,2180.352917,6,61,1,0,0,0,0,0,2.0,1,1,,,2180.352917,6,61,1,2,,,,2,1,1,1
2019,202.612735,2,21,1,0,0,0,0,0,,0,1,,,202.612735,2,21,1,2,,,,,3,1,1
2019,122.5666796,12,122,2,0,0,0,0,0,2.0,0,3,,,122.5666796,12,122,2,2,,,,2,3,3,3
2019,3.518689861,3,35,5,0,0,0,0,0,2.0,0,4,,,3.518689861,3,35,5,2,,,,2,3,4,3
2019,130.4935467,12,122,2,0,0,0,0,0,2.0,0,2,,,130.4935467,12,122,2,2,,,,2,3,2,3
2019,223.4994391,13,132,2,0,0,0,0,0,2.0,0,5,,,223.4994391,13,132,2,2,,,,2,3,5,5
2019,60.02235723,5,52,2,0,0,0,0,0,2.0,0,3,,,60.02235723,5,52,2,2,,,,2,3,3,3
2019,2416.157591,12,121,1,0,0,0,0,0,2.0,0,2,,,2416.157591,12,121,1,2,,,,2,3,1,3
2019,47.84940084,5,53,3,0,0,0,0,0,2.0,0,3,,,47.84940084,5,53,3,2,,,,2,3,3,3
2019,12.25910528,8,84,4,1,1,0,1,4,3.0,0,5,,,12.25910528,8,84,4,1,1,0,1,3,2,5,5
2019,47.84940084,5,53,3,0,0,0,0,0,2.0,0,4,,,47.84940084,5,53,3,2,,,,2,3,3,4
2019,4.829986465,11,115,5,0,0,0,0,0,2.0,0,4,,,4.829986465,11,115,5,2,,,,2,2,4,4
2019,24.72816413,2,24,4,0,0,0,0,0,2.0,0,3,,,24.72816413,2,24,4,2,,,,2,3,3,3
2019,270.8841097,13,133,3,0,0,0,0,0,2.0,0,3,,,270.8841097,13,133,3,2,,,,2,3,3,3
2019,73.90051307,10,102,2,0,0,0,0,0,2.0,0,4,,,73.90051307,10,102,2,2,,,,2,3,5,4
2019,111.5062705,2,22,2,0,0,0,0,0,2.0,0,4,,,111.5062705,2,22,2,2,,,,2,3,4,4
2019,47.79998351,7,73,3,0,0,0,0,0,2.0,0,4,,,47.79998351,7,73,3,2,,,,2,3,4,4
2019,48.62386086,11,112,2,0,0,0,0,0,2.0,0,4,,,48.62386086,11,112,2,2,,,,2,2,3,4
2019,182.1328551,3,32,2,0,0,0,0,0,2.0,0,3,,,182.1328551,3,32,2,2,,,,2,2,4,2
2019,2416.157591,12,121,1,0,0,0,0,0,,0,3,,,2416.157591,12,121,1,2,,,,,3,3,3
2019,184.6501769,3,32,2,0,0,0,0,0,2.0,0,4,,,184.6501769,3,32,2,2,,,,2,2,5,4
2019,238.6002982,11,111,1,0,0,0,0,0,,0,2,,,238.6002982,11,111,1,2,,,,,3,2,2
2019,456.1414844,3,31,1,0,0,0,0,0,,0,3,,,456.1414844,3,31,1,2,,,,,2,3,3
2019,498.4694751,3,31,1,0,0,0,0,0,2.0,0,4,,,498.4694751,3,31,1,2,,,,2,2,5,2
2019,456.1414844,3,31,1,0,0,0,0,0,2.0,0,4,,,456.1414844,3,31,1,2,,,,2,2,3,4
2019,181.7823915,3,32,2,0,0,0,0,0,2.0,0,4,,,181.7823915,3,32,2,2,,,,2,2,4,4
2019,155.2961357,3,33,3,0,0,0,0,0,2.0,0,4,,,155.2961357,3,33,3,2,,,,2,2,5,4
2019,17.02093302,3,34,4,0,0,0,0,0,2.0,0,4,,,17.02093302,3,34,4,2,,,,2,2,4,3
2019,169.706957,3,33,3,0,0,0,0,0,2.0,0,3,,,169.706957,3,33,3,2,,,,2,2,4,2
2019,14.02627114,5,54,4,0,0,0,0,0,2.0,0,3,,,14.02627114,5,54,4,2,,,,2,3,3,3
2019,2.051262725,5,55,5,0,0,0,0,0,2.0,0,4,,,2.051262725,5,55,5,2,,,,2,3,4,3
2019,14.02627114,5,54,4,0,0,0,0,0,2.0,0,3,,,14.02627114,5,54,4,2,,,,2,3,3,3
2019,47.84940084,5,53,3,0,0,0,0,0,2.0,0,4,,,47.84940084,5,53,3,2,,,,2,3,4,3
2019,8.822154107,5,54,4,0,0,0,0,0,2.0,0,3,,,8.822154107,5,54,4,2,,,,2,3,3,3
2019,2.005390742,2,25,5,1,0,1,1,4,2.0,0,5,,,2.005390742,2,25,5,1,0,1,1,2,2,5,5
2019,2.005390742,2,25,5,1,1,0,1,4,3.0,1,5,,,2.005390742,2,25,5,1,1,0,1,3,1,5,5
2019,8.766879686,13,135,5,1,1,0,1,4,2.0,1,5,,,8.766879686,13,135,5,1,1,0,1,2,1,5,5
2019,306.4129902,13,133,3,0,0,0,0,0,2.0,0,5,,,306.4129902,13,133,3,2,,,,2,2,5,5
2019,383.485522,13,132,2,0,0,0,0,0,2.0,0,4,,,383.485522,13,132,2,2,,,,2,2,4,3
2019,306.4129902,13,133,3,0,0,0,0,0,2.0,0,5,,,306.4129902,13,133,3,2,,,,2,2,5,5
2019,280.3936514,13,133,3,0,0,0,0,0,2.0,0,4,,,280.3936514,13,133,3,2,,,,2,2,4,4
2019,419.8792882,13,132,2,0,0,0,0,0,2.0,0,5,,,419.8792882,13,132,2,2,,,,2,2,5,5
2019,419.8792882,13,132,2,0,0,0,0,0,2.0,0,5,,,419.8792882,13,132,2,2,,,,2,3,5,5
2019,48.41676877,13,134,4,0,0,0,0,0,2.0,0,5,,,48.41676877,13,134,4,2,,,,2,2,5,5
2019,93.2361136,13,134,4,0,0,0,0,0,2.0,0,5,,,93.2361136,13,134,4,2,,,,2,2,5,5
2019,85.31888387,13,134,4,0,0,0,0,0,2.0,0,4,,,85.31888387,13,134,4,2,,,,2,2,4,4
2019,5.04589791,13,135,5,1,1,0,1,4,2.0,0,5,,,5.04589791,13,135,5,1,1,0,1,2,2,5,5
2019,8.905185322,13,135,5,1,1,0,1,4,2.0,0,5,,,8.905185322,13,135,5,1,1,0,1,2,2,5,5
2019,5.533107124,13,135,5,1,0,1,1,4,2.0,0,5,,,5.533107124,13,135,5,1,0,1,1,2,2,5,5
2019,5.053515458,13,135,5,1,1,0,1,4,2.0,0,5,,,5.053515458,13,135,5,1,1,0,1,2,2,5,5
2019,5.053515458,13,135,5,1,0,1,1,4,2.0,0,4,,,5.053515458,13,135,5,1,0,1,1,2,2,4,4
2019,48.41676877,13,134,4,0,0,0,0,0,2.0,0,3,,,48.41676877,13,134,4,2,,,,2,2,3,3
2019,159.1178174,13,133,3,0,0,0,0,0,2.0,0,3,,,159.1178174,13,133,3,2,,,,2,2,3,3
2019,159.1178174,13,133,3,0,0,0,0,0,2.0,0,4,,,159.1178174,13,133,3,2,,,,2,2,4,5
2019,10.31152317,1,12,2,0,0,0,0,0,2.0,0,4,,,10.31152317,1,12,2,2,,,,2,2,4,4
2019,10.31152317,1,12,2,0,0,0,0,0,2.0,0,4,,,10.31152317,1,12,2,2,,,,2,3,4,3
2019,52.90963909,13,134,4,0,0,0,0,0,2.0,0,4,,,52.90963909,13,134,4,2,,,,2,2,5,4
2019,52.90963909,13,134,4,0,0,0,0,0,2.0,0,5,,,52.90963909,13,134,4,2,,,,2,2,5,5
2019,52.90963909,13,134,4,0,0,0,0,0,2.0,0,5,,,52.90963909,13,134,4,2,,,,2,2,5,5
2019,236.2708682,13,132,2,1,0,1,0,2,2.0,0,4,,,236.2708682,13,132,2,1,0,1,0,2,2,4,5
2019,27.4197031,2,24,4,0,0,0,0,0,2.0,0,4,,,27.4197031,2,24,4,2,,,,2,3,4,4
2019,2304.94483,6,61,1,0,0,0,0,0,2.0,0,4,,,2304.94483,6,61,1,2,,,,2,2,4,4
2019,2350.529472,6,61,1,0,0,0,0,0,2.0,0,3,,,2350.529472,6,61,1,2,,,,2,3,3,3
2019,2304.94483,6,61,1,0,0,0,0,0,2.0,0,3,,,2304.94483,6,61,1,2,,,,2,2,3,3
2019,214.1906351,2,21,1,0,0,0,0,0,2.0,0,3,,,214.1906351,2,21,1,2,,,,2,3,4,2
2019,97.20167364,2,22,2,0,0,0,0,0,2.0,0,4,,,97.20167364,2,22,2,2,,,,2,3,4,4
2019,214.1906351,2,21,1,0,0,0,0,0,2.0,0,3,,,214.1906351,2,21,1,2,,,,2,3,3,3
2019,54.1395953,8,82,2,1,0,1,0,2,2.0,0,4,,,54.1395953,8,82,2,1,0,1,0,2,2,4,4
2019,82.93686255,8,83,3,1,0,1,0,2,2.0,0,3,,,82.93686255,8,83,3,1,0,1,0,2,2,4,2
2019,82.70428195,2,23,3,1,0,1,0,2,2.0,0,4,,,82.70428195,2,23,3,1,0,1,0,2,2,4,4
2019,107.8973193,2,22,2,0,0,0,0,0,,0,4,,,107.8973193,2,22,2,2,,,,,3,4,4
2019,15.55296172,5,54,4,1,1,0,0,1,2.0,0,4,,,15.55296172,5,54,4,1,1,0,0,2,3,4,4
2019,82.70428195,2,23,3,1,0,1,1,4,2.0,0,4,,,82.70428195,2,23,3,1,0,1,1,2,2,4,4
2019,13.92346997,4,44,4,1,1,0,0,1,2.0,0,5,,,13.92346997,4,44,4,1,1,0,0,2,2,5,5
2019,107.8973193,2,22,2,0,0,0,0,0,2.0,0,4,,,107.8973193,2,22,2,2,,,,2,3,4,3
2019,86.0761027,8,82,2,1,0,1,0,2,2.0,0,4,,,86.0761027,8,82,2,1,0,1,0,2,2,4,4
2019,54.1395953,8,82,2,1,0,1,0,2,2.0,0,4,,,54.1395953,8,82,2,1,0,1,0,2,2,4,4
2019,14.33821593,8,84,4,0,0,0,0,0,2.0,0,4,,,14.33821593,8,84,4,2,,,,2,3,4,4
2019,4.261452493,2,25,5,1,0,1,0,2,2.0,0,4,,,4.261452493,2,25,5,1,0,1,0,2,2,4,4
2019,107.8973193,2,22,2,0,0,0,0,0,2.0,0,2,,,107.8973193,2,22,2,2,,,,2,3,3,2
